trip_id,operator,vehicle_type,start_station_id,end_station_id,start_time,end_time,duration_min,distance_km,fare_inr,user_type,day_type
TRP0039120,Yulu,E-Scooter,BLR022,BLR021,2025-05-20 08:35:00,2025-05-20 08:43:24,8.4,2.55,22.6,Casual,Weekday
TRP0039121,Yulu,E-Bike,BLR003,BLR004,2025-05-20 21:32:00,2025-05-20 21:35:00,3.0,0.66,14.5,Subscriber,Weekday
TRP0039122,Bounce,E-Scooter,BLR024,BLR001,2025-05-20 11:56:00,2025-05-20 12:02:42,6.7,1.97,20.05,Casual,Weekday
TRP0039123,Bounce,E-Scooter,BLR030,BLR008,2025-05-20 10:44:00,2025-05-20 10:49:00,5.0,1.3,17.5,Casual,Weekday
TRP0039124,Yulu,Bicycle,BLR037,BLR020,2025-05-20 10:02:00,2025-05-20 10:09:18,7.3,1.36,8.65,Casual,Weekday
TRP0039125,Bounce,Bicycle,BLR034,BLR034,2025-05-20 21:48:00,2025-05-20 22:03:30,15.5,2.45,12.75,Subscriber,Weekday
TRP0039126,Yulu,Bicycle,BLR016,BLR040,2025-05-20 09:38:00,2025-05-20 09:43:24,5.4,1.17,7.7,Casual,Weekday
TRP0039127,Yulu,Bicycle,BLR015,BLR029,2025-05-20 19:22:00,2025-05-20 19:30:30,8.5,1.83,9.25,Subscriber,Weekday
TRP0039128,Bounce,Bicycle,BLR011,BLR001,2025-05-20 09:57:00,2025-05-20 10:06:48,9.8,1.63,9.9,Casual,Weekday
TRP0039129,Yulu,E-Scooter,BLR017,BLR038,2025-05-20 18:08:00,2025-05-20 18:10:00,2.0,0.4,13.0,Subscriber,Weekday
TRP0039130,Bounce,E-Bike,BLR024,BLR034,2025-05-20 16:53:00,2025-05-20 17:02:24,9.4,2.86,24.1,Subscriber,Weekday
TRP0039131,Bounce,Bicycle,BLR011,BLR016,2025-05-20 18:07:00,2025-05-20 18:10:12,3.2,0.52,6.6,Subscriber,Weekday
TRP0039132,Bounce,E-Scooter,BLR039,BLR038,2025-05-20 19:58:00,2025-05-20 20:01:00,3.0,1.09,14.5,Subscriber,Weekday
TRP0039133,Yulu,E-Scooter,BLR020,BLR016,2025-05-20 19:46:00,2025-05-20 19:56:00,10.0,3.23,25.0,Casual,Weekday
TRP0039134,Bounce,Bicycle,BLR005,BLR027,2025-05-20 19:00:00,2025-05-20 19:11:42,11.7,2.28,10.85,Subscriber,Weekday
TRP0039135,Yulu,Bicycle,BLR035,BLR034,2025-05-20 06:09:00,2025-05-20 06:16:24,7.4,1.68,8.7,Casual,Weekday
TRP0039136,Yulu,E-Scooter,BLR017,BLR040,2025-05-20 09:28:00,2025-05-20 09:30:00,2.0,0.52,13.0,Casual,Weekday
TRP0039137,Bounce,Bicycle,BLR006,BLR005,2025-05-20 10:00:00,2025-05-20 10:08:12,8.2,1.51,9.1,Subscriber,Weekday
TRP0039138,Bounce,Bicycle,BLR004,BLR011,2025-05-20 08:19:00,2025-05-20 08:34:54,15.9,2.59,12.95,Casual,Weekday
TRP0039139,Bounce,E-Scooter,BLR031,BLR031,2025-05-20 20:16:00,2025-05-20 20:21:00,5.0,1.53,17.5,Subscriber,Weekday
TRP0039140,Yulu,E-Scooter,BLR041,BLR023,2025-05-20 08:20:00,2025-05-20 08:24:42,4.7,1.38,17.05,Subscriber,Weekday
TRP0039141,Bounce,Bicycle,BLR004,BLR041,2025-05-20 08:55:00,2025-05-20 09:06:00,11.0,2.0,10.5,Casual,Weekday
TRP0039142,Bounce,E-Bike,BLR013,BLR012,2025-05-20 08:41:00,2025-05-20 08:46:06,5.1,1.46,17.65,Subscriber,Weekday
TRP0039143,Yulu,E-Bike,BLR022,BLR020,2025-05-20 09:51:00,2025-05-20 09:56:00,5.0,1.13,17.5,Subscriber,Weekday
TRP0039144,Bounce,E-Scooter,BLR004,BLR038,2025-05-20 22:46:00,2025-05-20 22:48:00,2.0,0.52,13.0,Casual,Weekday
TRP0039145,Bounce,Bicycle,BLR036,BLR016,2025-05-20 00:34:00,2025-05-20 00:44:48,10.8,2.35,10.4,Subscriber,Weekday
TRP0039146,Yulu,Bicycle,BLR018,BLR018,2025-05-20 09:45:00,2025-05-20 09:52:06,7.1,1.45,8.55,Casual,Weekday
TRP0039147,Yulu,E-Scooter,BLR027,BLR027,2025-05-20 07:49:00,2025-05-20 07:51:06,2.1,0.71,13.15,Subscriber,Weekday
TRP0039148,Bounce,Bicycle,BLR038,BLR039,2025-05-20 19:11:00,2025-05-20 19:14:12,3.2,0.66,6.6,Subscriber,Weekday
TRP0039149,Yulu,E-Scooter,BLR027,BLR010,2025-05-20 20:07:00,2025-05-20 20:20:00,13.0,3.43,29.5,Subscriber,Weekday
TRP0039150,Bounce,Bicycle,BLR029,BLR029,2025-05-20 19:02:00,2025-05-20 19:14:18,12.3,2.35,11.15,Casual,Weekday
TRP0039151,Bounce,Bicycle,BLR030,BLR040,2025-05-20 23:32:00,2025-05-20 23:35:00,3.0,0.69,6.5,Subscriber,Weekday
TRP0039152,Yulu,E-Bike,BLR016,BLR020,2025-05-20 07:52:00,2025-05-20 07:55:36,3.6,1.01,15.4,Casual,Weekday
TRP0039153,Yulu,E-Scooter,BLR041,BLR011,2025-05-20 07:56:00,2025-05-20 08:01:12,5.2,1.67,17.8,Subscriber,Weekday
TRP0039154,Yulu,E-Bike,BLR019,BLR001,2025-05-20 18:23:00,2025-05-20 18:30:54,7.9,1.75,21.85,Subscriber,Weekday
TRP0039155,Bounce,E-Scooter,BLR028,BLR001,2025-05-20 01:19:00,2025-05-20 01:26:30,7.5,2.09,21.25,Subscriber,Weekday
TRP0039156,Bounce,E-Bike,BLR001,BLR015,2025-05-20 17:29:00,2025-05-20 17:50:36,21.6,4.7,42.4,Subscriber,Weekday
TRP0039157,Bounce,Bicycle,BLR005,BLR008,2025-05-20 21:44:00,2025-05-20 21:51:24,7.4,1.09,8.7,Subscriber,Weekday
TRP0039158,Yulu,Bicycle,BLR003,BLR004,2025-05-20 11:12:00,2025-05-20 11:25:06,13.1,1.9,11.55,Subscriber,Weekday
TRP0039159,Bounce,Bicycle,BLR030,BLR030,2025-05-20 10:06:00,2025-05-20 10:13:12,7.2,1.04,8.6,Subscriber,Weekday
TRP0039160,Bounce,E-Scooter,BLR001,BLR011,2025-05-20 04:14:00,2025-05-20 04:16:12,2.2,0.81,13.3,Subscriber,Weekday
TRP0039161,Bounce,E-Scooter,BLR031,BLR002,2025-05-20 06:31:00,2025-05-20 06:35:36,4.6,1.6,16.9,Subscriber,Weekday
TRP0039162,Bounce,E-Scooter,BLR029,BLR008,2025-05-20 16:28:00,2025-05-20 16:39:24,11.4,2.85,27.1,Subscriber,Weekday
TRP0039163,Yulu,Bicycle,BLR019,BLR014,2025-05-20 18:05:00,2025-05-20 18:16:06,11.1,2.07,10.55,Casual,Weekday
TRP0039164,Yulu,E-Scooter,BLR025,BLR032,2025-05-20 09:56:00,2025-05-20 10:03:54,7.9,2.9,21.85,Subscriber,Weekday
TRP0039165,Bounce,E-Scooter,BLR029,BLR030,2025-05-20 11:07:00,2025-05-20 11:10:36,3.6,1.05,15.4,Subscriber,Weekday
TRP0039166,Bounce,E-Bike,BLR038,BLR010,2025-05-20 20:40:00,2025-05-20 20:42:00,2.0,0.57,13.0,Subscriber,Weekday
TRP0039167,Yulu,E-Bike,BLR014,BLR016,2025-05-20 21:15:00,2025-05-20 21:18:54,3.9,1.11,15.85,Subscriber,Weekday
TRP0039168,Bounce,Bicycle,BLR013,BLR012,2025-05-20 19:47:00,2025-05-20 19:49:00,2.0,0.3,6.0,Subscriber,Weekday
TRP0039169,Yulu,E-Scooter,BLR015,BLR015,2025-05-20 19:31:00,2025-05-20 19:34:24,3.4,1.25,15.1,Casual,Weekday
TRP0039170,Yulu,E-Bike,BLR025,BLR031,2025-05-20 10:23:00,2025-05-20 10:29:12,6.2,1.39,19.3,Subscriber,Weekday
TRP0039171,Yulu,Bicycle,BLR027,BLR010,2025-05-20 20:50:00,2025-05-20 20:57:30,7.5,1.49,8.75,Casual,Weekday
TRP0039172,Bounce,Bicycle,BLR005,BLR014,2025-05-20 02:15:00,2025-05-20 02:23:00,8.0,1.21,9.0,Subscriber,Weekday
TRP0039173,Yulu,E-Bike,BLR016,BLR038,2025-05-20 12:07:00,2025-05-20 12:11:12,4.2,0.96,16.3,Subscriber,Weekday
TRP0039174,Bounce,E-Scooter,BLR028,BLR001,2025-05-20 20:14:00,2025-05-20 20:34:18,20.3,5.37,40.45,Subscriber,Weekday
TRP0039175,Yulu,E-Bike,BLR025,BLR011,2025-05-20 09:32:00,2025-05-20 09:40:18,8.3,2.64,22.45,Subscriber,Weekday
TRP0039176,Yulu,Bicycle,BLR040,BLR038,2025-05-20 17:38:00,2025-05-20 17:46:54,8.9,2.05,9.45,Subscriber,Weekday
TRP0039177,Bounce,Bicycle,BLR039,BLR017,2025-05-20 20:17:00,2025-05-20 20:35:24,18.4,2.99,14.2,Subscriber,Weekday
TRP0039178,Bounce,E-Bike,BLR029,BLR030,2025-05-20 10:27:00,2025-05-20 10:39:48,12.8,3.0,29.2,Casual,Weekday
TRP0039179,Bounce,E-Scooter,BLR028,BLR010,2025-05-20 17:39:00,2025-05-20 17:48:48,9.8,3.49,24.7,Subscriber,Weekday
TRP0039180,Bounce,E-Bike,BLR029,BLR002,2025-05-20 07:54:00,2025-05-20 08:07:18,13.3,3.46,29.95,Casual,Weekday
TRP0039181,Yulu,E-Scooter,BLR019,BLR019,2025-05-20 17:08:00,2025-05-20 17:13:36,5.6,1.9,18.4,Casual,Weekday
TRP0039182,Yulu,E-Bike,BLR027,BLR026,2025-05-20 18:19:00,2025-05-20 18:23:24,4.4,1.41,16.6,Subscriber,Weekday
TRP0039183,Yulu,Bicycle,BLR009,BLR031,2025-05-20 10:21:00,2025-05-20 10:43:06,22.1,5.18,16.05,Subscriber,Weekday
TRP0039184,Bounce,Bicycle,BLR030,BLR030,2025-05-20 18:00:00,2025-05-20 18:06:24,6.4,0.92,8.2,Subscriber,Weekday
TRP0039185,Yulu,Bicycle,BLR002,BLR002,2025-05-20 10:18:00,2025-05-20 10:23:00,5.0,0.96,7.5,Casual,Weekday
TRP0039186,Bounce,E-Scooter,BLR011,BLR011,2025-05-20 12:34:00,2025-05-20 12:41:00,7.0,1.8,20.5,Subscriber,Weekday
TRP0039187,Bounce,Bicycle,BLR024,BLR023,2025-05-20 07:13:00,2025-05-20 07:22:24,9.4,1.35,9.7,Casual,Weekday
TRP0039188,Yulu,E-Scooter,BLR019,BLR011,2025-05-20 16:30:00,2025-05-20 16:40:12,10.2,2.46,25.3,Subscriber,Weekday
TRP0039189,Bounce,Bicycle,BLR030,BLR029,2025-05-20 16:04:00,2025-05-20 16:16:06,12.1,1.8,11.05,Casual,Weekday
TRP0039190,Bounce,Bicycle,BLR024,BLR023,2025-05-20 14:42:00,2025-05-20 14:53:06,11.1,2.03,10.55,Subscriber,Weekday
TRP0039191,Bounce,E-Bike,BLR021,BLR021,2025-05-20 19:30:00,2025-05-20 19:38:12,8.2,1.8,22.3,Subscriber,Weekday
TRP0039192,Bounce,Bicycle,BLR001,BLR004,2025-05-20 18:16:00,2025-05-20 18:18:24,2.4,0.56,6.2,Casual,Weekday
TRP0039193,Yulu,E-Bike,BLR035,BLR001,2025-05-21 19:35:00,2025-05-21 19:44:48,9.8,2.24,24.7,Subscriber,Weekday
TRP0039194,Bounce,E-Scooter,BLR021,BLR021,2025-05-21 07:35:00,2025-05-21 07:37:00,2.0,0.4,13.0,Subscriber,Weekday
TRP0039195,Bounce,E-Scooter,BLR001,BLR001,2025-05-21 20:47:00,2025-05-21 20:51:12,4.2,1.49,16.3,Subscriber,Weekday
TRP0039196,Bounce,E-Scooter,BLR024,BLR024,2025-05-21 18:19:00,2025-05-21 18:21:36,2.6,0.78,13.9,Subscriber,Weekday
TRP0039197,Bounce,E-Bike,BLR039,BLR016,2025-05-21 03:39:00,2025-05-21 03:41:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0039198,Yulu,E-Scooter,BLR014,BLR011,2025-05-21 03:12:00,2025-05-21 03:25:48,13.8,5.38,30.7,Subscriber,Weekday
TRP0039199,Bounce,Bicycle,BLR029,BLR030,2025-05-21 01:47:00,2025-05-21 01:53:36,6.6,1.37,8.3,Subscriber,Weekday
TRP0039200,Yulu,E-Bike,BLR025,BLR026,2025-05-21 03:22:00,2025-05-21 03:28:36,6.6,1.67,19.9,Casual,Weekday
TRP0039201,Bounce,E-Scooter,BLR039,BLR025,2025-05-21 14:41:00,2025-05-21 14:43:00,2.0,0.38,13.0,Casual,Weekday
TRP0039202,Bounce,E-Scooter,BLR030,BLR008,2025-05-21 18:49:00,2025-05-21 18:55:42,6.7,2.31,20.05,Subscriber,Weekday
TRP0039203,Yulu,Bicycle,BLR007,BLR007,2025-05-21 04:16:00,2025-05-21 04:20:54,4.9,1.11,7.45,Casual,Weekday
TRP0039204,Bounce,E-Scooter,BLR004,BLR014,2025-05-21 13:23:00,2025-05-21 13:27:12,4.2,1.28,16.3,Subscriber,Weekday
TRP0039205,Bounce,E-Scooter,BLR006,BLR038,2025-05-21 08:03:00,2025-05-21 08:05:00,2.0,0.54,13.0,Subscriber,Weekday
TRP0039206,Bounce,Bicycle,BLR008,BLR010,2025-05-21 19:07:00,2025-05-21 19:26:24,19.4,3.82,14.7,Subscriber,Weekday
TRP0039207,Yulu,E-Scooter,BLR026,BLR040,2025-05-21 09:11:00,2025-05-21 09:16:24,5.4,1.64,18.1,Subscriber,Weekday
TRP0039208,Bounce,E-Scooter,BLR004,BLR003,2025-05-21 03:06:00,2025-05-21 03:21:00,15.0,3.84,32.5,Subscriber,Weekday
TRP0039209,Yulu,E-Bike,BLR025,BLR026,2025-05-21 19:47:00,2025-05-21 19:51:06,4.1,1.05,16.15,Casual,Weekday
TRP0039210,Bounce,E-Scooter,BLR028,BLR027,2025-05-21 08:04:00,2025-05-21 08:13:30,9.5,2.3,24.25,Subscriber,Weekday
TRP0039211,Yulu,E-Bike,BLR026,BLR026,2025-05-21 21:16:00,2025-05-21 21:28:48,12.8,4.38,29.2,Subscriber,Weekday
TRP0039212,Bounce,Bicycle,BLR011,BLR019,2025-05-21 13:34:00,2025-05-21 13:52:12,18.2,3.15,14.1,Subscriber,Weekday
TRP0039213,Yulu,E-Scooter,BLR037,BLR038,2025-05-21 09:20:00,2025-05-21 09:44:42,24.7,6.05,47.05,Casual,Weekday
TRP0039214,Yulu,E-Scooter,BLR023,BLR010,2025-05-21 18:18:00,2025-05-21 18:32:54,14.9,4.46,32.35,Subscriber,Weekday
TRP0039215,Bounce,E-Scooter,BLR008,BLR008,2025-05-21 22:11:00,2025-05-21 22:13:30,2.5,0.65,13.75,Subscriber,Weekday
TRP0039216,Bounce,E-Bike,BLR024,BLR023,2025-05-21 03:52:00,2025-05-21 04:00:54,8.9,2.89,23.35,Subscriber,Weekday
TRP0039217,Yulu,E-Scooter,BLR032,BLR016,2025-05-21 17:35:00,2025-05-21 17:40:30,5.5,1.88,18.25,Subscriber,Weekday
TRP0039218,Bounce,E-Scooter,BLR006,BLR005,2025-05-21 10:06:00,2025-05-21 10:08:00,2.0,0.49,13.0,Subscriber,Weekday
TRP0039219,Yulu,Bicycle,BLR027,BLR038,2025-05-21 06:26:00,2025-05-21 06:32:00,6.0,1.03,8.0,Casual,Weekday
TRP0039220,Yulu,E-Bike,BLR015,BLR028,2025-05-21 18:25:00,2025-05-21 18:27:30,2.5,0.65,13.75,Subscriber,Weekday
TRP0039221,Yulu,Bicycle,BLR032,BLR040,2025-05-21 18:26:00,2025-05-21 18:35:30,9.5,1.65,9.75,Subscriber,Weekday
TRP0039222,Yulu,E-Scooter,BLR018,BLR002,2025-05-21 19:34:00,2025-05-21 19:36:12,2.2,0.71,13.3,Subscriber,Weekday
TRP0039223,Bounce,E-Scooter,BLR011,BLR028,2025-05-21 19:49:00,2025-05-21 19:52:48,3.8,0.92,15.7,Subscriber,Weekday
TRP0039224,Yulu,E-Bike,BLR003,BLR001,2025-05-21 04:09:00,2025-05-21 04:14:06,5.1,1.78,17.65,Subscriber,Weekday
TRP0039225,Bounce,Bicycle,BLR001,BLR001,2025-05-21 08:47:00,2025-05-21 08:55:54,8.9,1.36,9.45,Subscriber,Weekday
TRP0039226,Yulu,Bicycle,BLR033,BLR033,2025-05-21 09:23:00,2025-05-21 09:32:06,9.1,1.43,9.55,Casual,Weekday
TRP0039227,Yulu,E-Bike,BLR023,BLR014,2025-05-21 17:22:00,2025-05-21 17:29:42,7.7,2.13,21.55,Casual,Weekday
TRP0039228,Yulu,E-Scooter,BLR016,BLR002,2025-05-21 20:45:00,2025-05-21 20:56:30,11.5,3.27,27.25,Casual,Weekday
TRP0039229,Yulu,E-Bike,BLR019,BLR002,2025-05-21 17:39:00,2025-05-21 17:47:06,8.1,1.89,22.15,Casual,Weekday
TRP0039230,Yulu,Bicycle,BLR012,BLR002,2025-05-21 15:13:00,2025-05-21 15:30:48,17.8,3.06,13.9,Subscriber,Weekday
TRP0039231,Bounce,Bicycle,BLR004,BLR004,2025-05-21 20:58:00,2025-05-21 21:13:48,15.8,3.62,12.9,Subscriber,Weekday
TRP0039232,Bounce,E-Scooter,BLR028,BLR028,2025-05-21 19:22:00,2025-05-21 19:30:48,8.8,2.97,23.2,Subscriber,Weekday
TRP0039233,Yulu,E-Bike,BLR014,BLR014,2025-05-21 23:48:00,2025-05-21 23:57:00,9.0,2.19,23.5,Subscriber,Weekday
TRP0039234,Yulu,E-Scooter,BLR035,BLR021,2025-05-21 09:46:00,2025-05-21 09:55:30,9.5,2.41,24.25,Casual,Weekday
TRP0039235,Yulu,Bicycle,BLR037,BLR002,2025-05-21 09:18:00,2025-05-21 09:20:24,2.4,0.43,6.2,Subscriber,Weekday
TRP0039236,Bounce,Bicycle,BLR042,BLR042,2025-05-21 18:17:00,2025-05-21 18:23:12,6.2,0.93,8.1,Subscriber,Weekday
TRP0039237,Bounce,Bicycle,BLR039,BLR039,2025-05-21 18:06:00,2025-05-21 18:09:36,3.6,0.82,6.8,Subscriber,Weekday
TRP0039238,Bounce,Bicycle,BLR039,BLR011,2025-05-21 07:21:00,2025-05-21 07:26:06,5.1,0.79,7.55,Casual,Weekday
TRP0039239,Yulu,E-Bike,BLR014,BLR015,2025-05-21 21:12:00,2025-05-21 21:17:18,5.3,1.68,17.95,Casual,Weekday
TRP0039240,Yulu,E-Bike,BLR018,BLR021,2025-05-21 08:32:00,2025-05-21 08:40:54,8.9,2.15,23.35,Subscriber,Weekday
TRP0039241,Bounce,Bicycle,BLR013,BLR012,2025-05-21 10:47:00,2025-05-21 10:56:06,9.1,1.69,9.55,Casual,Weekday
TRP0039242,Bounce,Bicycle,BLR036,BLR019,2025-05-21 08:33:00,2025-05-21 08:41:12,8.2,1.76,9.1,Subscriber,Weekday
TRP0039243,Bounce,E-Scooter,BLR004,BLR022,2025-05-21 09:33:00,2025-05-21 09:37:54,4.9,1.58,17.35,Subscriber,Weekday
TRP0039244,Bounce,E-Scooter,BLR021,BLR005,2025-05-21 16:59:00,2025-05-21 17:21:36,22.6,6.48,43.9,Subscriber,Weekday
TRP0039245,Bounce,Bicycle,BLR030,BLR030,2025-05-21 06:17:00,2025-05-21 06:25:06,8.1,1.5,9.05,Casual,Weekday
TRP0039246,Yulu,Bicycle,BLR009,BLR011,2025-05-21 07:41:00,2025-05-21 07:51:48,10.8,1.79,10.4,Subscriber,Weekday
TRP0039247,Bounce,E-Scooter,BLR005,BLR038,2025-05-21 18:42:00,2025-05-21 18:44:00,2.0,0.4,13.0,Casual,Weekday
TRP0039248,Bounce,Bicycle,BLR031,BLR040,2025-05-21 06:10:00,2025-05-21 06:16:18,6.3,1.37,8.15,Subscriber,Weekday
TRP0039249,Yulu,E-Scooter,BLR018,BLR019,2025-05-21 20:48:00,2025-05-21 20:57:24,9.4,2.31,24.1,Subscriber,Weekday
TRP0039250,Yulu,Bicycle,BLR023,BLR012,2025-05-21 18:40:00,2025-05-21 18:42:30,2.5,0.53,6.25,Subscriber,Weekday
TRP0039251,Yulu,E-Scooter,BLR040,BLR041,2025-05-21 10:31:00,2025-05-21 10:39:54,8.9,2.79,23.35,Subscriber,Weekday
TRP0039252,Bounce,E-Scooter,BLR024,BLR023,2025-05-21 07:30:00,2025-05-21 07:39:06,9.1,3.56,23.65,Casual,Weekday
TRP0039253,Yulu,E-Scooter,BLR003,BLR004,2025-05-21 17:38:00,2025-05-21 17:40:00,2.0,0.32,13.0,Casual,Weekday
TRP0039254,Yulu,E-Scooter,BLR002,BLR021,2025-05-21 06:23:00,2025-05-21 06:27:48,4.8,1.65,17.2,Subscriber,Weekday
TRP0039255,Yulu,Bicycle,BLR022,BLR035,2025-05-21 17:46:00,2025-05-21 17:54:36,8.6,1.71,9.3,Subscriber,Weekday
TRP0039256,Bounce,E-Scooter,BLR024,BLR011,2025-05-21 08:00:00,2025-05-21 08:04:12,4.2,1.07,16.3,Subscriber,Weekday
TRP0039257,Bounce,E-Scooter,BLR011,BLR029,2025-05-21 02:52:00,2025-05-21 02:57:18,5.3,1.39,17.95,Subscriber,Weekday
TRP0039258,Bounce,Bicycle,BLR004,BLR014,2025-05-21 08:14:00,2025-05-21 08:28:06,14.1,2.72,12.05,Casual,Weekday
TRP0039259,Yulu,E-Bike,BLR017,BLR021,2025-05-21 02:12:00,2025-05-21 02:16:42,4.7,1.3,17.05,Subscriber,Weekday
TRP0039260,Yulu,E-Bike,BLR019,BLR018,2025-05-21 07:20:00,2025-05-21 07:22:00,2.0,0.54,13.0,Subscriber,Weekday
TRP0039261,Yulu,E-Bike,BLR032,BLR021,2025-05-21 18:52:00,2025-05-21 19:00:42,8.7,2.42,23.05,Subscriber,Weekday
TRP0039262,Bounce,Bicycle,BLR006,BLR006,2025-05-21 23:31:00,2025-05-21 23:51:18,20.3,3.95,15.15,Subscriber,Weekday
TRP0039263,Bounce,Bicycle,BLR030,BLR012,2025-05-21 07:23:00,2025-05-21 07:38:24,15.4,2.33,12.7,Casual,Weekday
TRP0039264,Yulu,E-Scooter,BLR040,BLR008,2025-05-21 09:36:00,2025-05-21 09:39:06,3.1,1.14,14.65,Subscriber,Weekday
TRP0039265,Yulu,Bicycle,BLR017,BLR017,2025-05-21 08:35:00,2025-05-21 08:44:18,9.3,1.79,9.65,Subscriber,Weekday
TRP0039266,Bounce,E-Scooter,BLR029,BLR011,2025-05-21 07:34:00,2025-05-21 07:47:24,13.4,3.32,30.1,Casual,Weekday
TRP0039267,Bounce,E-Scooter,BLR005,BLR010,2025-05-21 21:00:00,2025-05-21 21:06:42,6.7,1.83,20.05,Subscriber,Weekday
TRP0039268,Bounce,E-Bike,BLR039,BLR034,2025-05-21 23:47:00,2025-05-21 23:52:24,5.4,1.77,18.1,Casual,Weekday
TRP0039269,Yulu,Bicycle,BLR041,BLR040,2025-05-21 12:25:00,2025-05-21 12:40:54,15.9,2.82,12.95,Subscriber,Weekday
TRP0039270,Yulu,E-Bike,BLR033,BLR015,2025-05-21 07:21:00,2025-05-21 07:33:36,12.6,2.99,28.9,Subscriber,Weekday
TRP0039271,Yulu,E-Scooter,BLR016,BLR016,2025-05-21 11:06:00,2025-05-21 11:15:24,9.4,3.02,24.1,Subscriber,Weekday
TRP0039272,Yulu,E-Scooter,BLR020,BLR002,2025-05-21 19:47:00,2025-05-21 19:53:54,6.9,1.65,20.35,Subscriber,Weekday
TRP0039273,Bounce,E-Scooter,BLR011,BLR020,2025-05-21 13:25:00,2025-05-21 13:31:30,6.5,1.97,19.75,Casual,Weekday
TRP0039274,Yulu,E-Bike,BLR019,BLR018,2025-05-21 17:06:00,2025-05-21 17:16:54,10.9,3.11,26.35,Subscriber,Weekday
TRP0039275,Bounce,Bicycle,BLR038,BLR008,2025-05-21 18:52:00,2025-05-21 19:06:48,14.8,2.19,12.4,Subscriber,Weekday
TRP0039276,Bounce,Bicycle,BLR011,BLR032,2025-05-21 10:03:00,2025-05-21 10:09:48,6.8,1.09,8.4,Subscriber,Weekday
TRP0039277,Yulu,E-Bike,BLR022,BLR021,2025-05-21 10:14:00,2025-05-21 10:31:42,17.7,3.92,36.55,Casual,Weekday
TRP0039278,Yulu,E-Scooter,BLR037,BLR013,2025-05-21 17:08:00,2025-05-21 17:11:36,3.6,1.3,15.4,Subscriber,Weekday
TRP0039279,Yulu,E-Scooter,BLR023,BLR024,2025-05-21 11:24:00,2025-05-21 11:41:54,17.9,4.64,36.85,Casual,Weekday
TRP0039280,Bounce,Bicycle,BLR024,BLR026,2025-05-21 03:16:00,2025-05-21 03:18:36,2.6,0.48,6.3,Subscriber,Weekday
TRP0039281,Yulu,E-Scooter,BLR022,BLR024,2025-05-21 18:58:00,2025-05-21 19:00:00,2.0,0.3,13.0,Casual,Weekday
TRP0039282,Bounce,E-Scooter,BLR031,BLR031,2025-05-21 19:54:00,2025-05-21 19:56:18,2.3,0.75,13.45,Casual,Weekday
TRP0039283,Yulu,E-Bike,BLR041,BLR041,2025-05-21 17:36:00,2025-05-21 17:42:54,6.9,1.8,20.35,Subscriber,Weekday
TRP0039284,Yulu,Bicycle,BLR037,BLR042,2025-05-21 20:56:00,2025-05-21 21:00:00,4.0,0.73,7.0,Subscriber,Weekday
TRP0039285,Bounce,E-Scooter,BLR011,BLR011,2025-05-21 09:42:00,2025-05-21 09:51:30,9.5,2.27,24.25,Subscriber,Weekday
TRP0039286,Bounce,E-Scooter,BLR006,BLR016,2025-05-21 09:42:00,2025-05-21 09:46:36,4.6,1.36,16.9,Subscriber,Weekday
TRP0039287,Yulu,Bicycle,BLR037,BLR016,2025-05-21 04:51:00,2025-05-21 05:04:12,13.2,2.9,11.6,Subscriber,Weekday
TRP0039288,Yulu,E-Scooter,BLR019,BLR019,2025-05-21 17:10:00,2025-05-21 17:12:54,2.9,1.07,14.35,Casual,Weekday
TRP0039289,Yulu,Bicycle,BLR025,BLR025,2025-05-21 19:17:00,2025-05-21 19:30:36,13.6,2.13,11.8,Subscriber,Weekday
TRP0039290,Yulu,Bicycle,BLR040,BLR041,2025-05-21 14:35:00,2025-05-21 15:06:42,31.7,5.44,20.85,Subscriber,Weekday
TRP0039291,Yulu,Bicycle,BLR026,BLR001,2025-05-21 08:21:00,2025-05-21 08:44:42,23.7,3.47,16.85,Casual,Weekday
TRP0039292,Bounce,Bicycle,BLR038,BLR038,2025-05-21 10:08:00,2025-05-21 10:20:06,12.1,2.09,11.05,Subscriber,Weekday
TRP0039293,Yulu,E-Bike,BLR041,BLR014,2025-05-21 19:18:00,2025-05-21 19:22:12,4.2,1.09,16.3,Subscriber,Weekday
TRP0039294,Yulu,E-Scooter,BLR040,BLR041,2025-05-21 08:43:00,2025-05-21 08:45:54,2.9,0.99,14.35,Subscriber,Weekday
TRP0039295,Yulu,E-Scooter,BLR022,BLR019,2025-05-21 02:51:00,2025-05-21 02:56:18,5.3,1.37,17.95,Subscriber,Weekday
TRP0039296,Bounce,Bicycle,BLR024,BLR001,2025-05-21 21:48:00,2025-05-21 21:59:54,11.9,2.38,10.95,Subscriber,Weekday
TRP0039297,Yulu,E-Bike,BLR025,BLR008,2025-05-21 09:19:00,2025-05-21 09:22:30,3.5,0.98,15.25,Subscriber,Weekday
TRP0039298,Yulu,E-Bike,BLR025,BLR026,2025-05-21 09:59:00,2025-05-21 10:05:00,6.0,1.45,19.0,Subscriber,Weekday
TRP0039299,Yulu,E-Scooter,BLR033,BLR010,2025-05-21 18:38:00,2025-05-21 18:54:54,16.9,4.54,35.35,Casual,Weekday
TRP0039300,Yulu,Bicycle,BLR018,BLR025,2025-05-21 20:56:00,2025-05-21 21:02:36,6.6,1.42,8.3,Casual,Weekday
